,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
949,991,991,23545,I -- I do not believe that we have a right to tell other people that -- women they can't control their body.,389,38_2012,7,7,82742,82851,,"{""O"": 3, ""Claim"": 22}",Claim,I -- I do not believe that we have a right to tell other people that -- women they can't control their body.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4589.12,4599.4,clip_991
950,992,992,23546,It's a decision between them and their doctor.,389,38_2012,8,8,82851,82898,,"{""Premise"": 9, ""O"": 1}",Premise,It's a decision between them and their doctor.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,4599.4,4602.4,clip_992
951,993,993,23547,"In my view and the Supreme Court, I'm not going to interfere with that.",389,38_2012,9,9,82898,82970,,"{""Claim"": 16, ""O"": 1}",Claim,"In my view and the Supreme Court, I'm not going to interfere with that.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4602.4,4606.08,clip_993
952,994,994,23548,"With regard to the assault on the Catholic church, let me make it absolutely clear, no religious institution, Catholic or otherwise, including Catholic Social Services, Georgetown Hospital, Mercy Hospital, any hospital, none has to either refer contraception, none has to pay for contraception, none has to be a vehicle to get contraception in any insurance policy they provide.",389,38_2012,10,10,82970,83349,,"{""Premise"": 68, ""O"": 1}",Premise,"With regard to the assault on the Catholic church, let me make it absolutely clear, no religious institution, Catholic or otherwise, including Catholic Social Services, Georgetown Hospital, Mercy Hospital, any hospital, none has to either refer contraception, none has to pay for contraception, none has to be a vehicle to get contraception in any insurance policy they provide.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,4606.08,4633.0,clip_994
953,995,995,23549,That is a fact.,389,38_2012,11,11,83349,83365,,"{""Premise"": 4, ""O"": 1}",Premise,That is a fact.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,3303.6,3304.0,clip_995
954,997,997,23551,"Now with regard to the way in which the -- we differ, my friend says that he -- well I guess he accepts Governor Romney's position now, because in the past he has argued that there was -- there's rape and forcible rape.",389,38_2012,13,13,83382,83602,,"{""Premise"": 47, ""O"": 1}",Premise,"Now with regard to the way in which the -- we differ, my friend says that he -- well I guess he accepts Governor Romney's position now, because in the past he has argued that there was -- there's rape and forcible rape.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,4636.72,4655.52,clip_997
955,998,998,23552,"He's argued that in the case of rape or incest, it was still -- it would be a crime to engage in having an abortion.",389,38_2012,14,14,83602,83719,,"{""Premise"": 27, ""O"": 1}",Premise,"He's argued that in the case of rape or incest, it was still -- it would be a crime to engage in having an abortion.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,4655.52,4663.24,clip_998
956,999,999,23553,I just fundamentally disagree with my friend.,389,38_2012,15,15,83719,83765,,"{""Claim"": 7, ""O"": 1}",Claim,I just fundamentally disagree with my friend.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4663.24,4665.52,clip_999
957,1000,1000,23554,"RYAN: All I'm saying is, if you believe that life begins at conception, that, therefore, doesn't change the definition of life.",391,38_2012,0,0,83795,83923,,"{""O"": 9, ""Premise"": 20}",Premise," All I'm saying is, if you believe that life begins at conception, that, therefore, doesn't change the definition of life.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Premise,4667.28,4674.08,clip_1000
958,1001,1001,23555,That's a principle.,391,38_2012,1,1,83923,83943,,"{""Premise"": 4, ""O"": 1}",Premise,That's a principle.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Premise,4674.08,4675.16,clip_1001
959,1002,1002,23556,"The policy of a Romney administration is to oppose abortion with exceptions for rape, incest and life of the mother.",391,38_2012,2,2,83943,84060,,"{""Claim"": 22}",Claim,"The policy of a Romney administration is to oppose abortion with exceptions for rape, incest and life of the mother.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,4675.16,4684.24,clip_1002
960,1003,1003,23557,"Now, I've got to take issue with the Catholic church and religious liberty.",391,38_2012,3,3,84060,84136,,"{""O"": 16}",O,"Now, I've got to take issue with the Catholic church and religious liberty.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,4684.24,4688.44,clip_1003
961,1004,1004,23558,BIDEN: You have on the issue... (CROSSTALK),392,38_2012,0,0,84138,84182,,"{""O"": 11}",O, You have on the issue... (CROSSTALK),BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,O,4688.44,4690.52,clip_1004
962,1005,1005,23559,RYAN: ... why would they keep -- why would they keep suing you?,393,38_2012,0,0,84184,84248,,"{""O"": 15}",O, ... why would they keep -- why would they keep suing you?,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,4690.52,4693.16,clip_1005
963,1006,1006,23560,It's a distinction without a difference.,393,38_2012,1,1,84248,84289,,"{""O"": 8}",O,It's a distinction without a difference.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,4693.16,4695.44,clip_1006
964,1007,1007,23561,RYAN: We don't think that unelected judges should make this decision; that people through their elected representatives in reaching a consensus in society through the democratic process should make this determination.,395,38_2012,0,0,84458,84676,,"{""O"": 4, ""Claim"": 31}",Claim, We don't think that unelected judges should make this decision; that people through their elected representatives in reaching a consensus in society through the democratic process should make this determination.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,4705.48,4719.2,clip_1007
965,1008,1008,23562,BIDEN: The court -- the next president will get one or two Supreme Court nominees.,396,38_2012,0,0,84677,84760,,"{""O"": 3, ""Premise"": 14}",Premise, The court -- the next president will get one or two Supreme Court nominees.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,4719.2,4725.6,clip_1008
966,1009,1009,23563,That's how close Roe v. Wade is.,396,38_2012,1,1,84760,84793,,"{""Premise"": 8, ""O"": 1}",Premise,That's how close Roe v. Wade is.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,4725.6,4729.16,clip_1009
967,1010,1010,23564,"Just ask yourself, with Robert Bork being the chief adviser on the court for -- for Mr. Romney, who do you think he's likely to appoint?",396,38_2012,2,2,84793,84930,,"{""Premise"": 30}",Premise,"Just ask yourself, with Robert Bork being the chief adviser on the court for -- for Mr. Romney, who do you think he's likely to appoint?",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,4729.16,4741.0,clip_1010
968,1011,1011,23565,Do you think he's likely to appoint someone like Scalia or someone else on the court far right that would outlaw (inaudible) -- outlaw abortion?,396,38_2012,3,3,84930,85075,,"{""Premise"": 29}",Premise,Do you think he's likely to appoint someone like Scalia or someone else on the court far right that would outlaw (inaudible) -- outlaw abortion?,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,4741.0,4751.84,clip_1011
969,1012,1012,23566,I suspect that would happen.,396,38_2012,4,4,85075,85104,,"{""Claim"": 5, ""O"": 1}",Claim,I suspect that would happen.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4751.84,4753.52,clip_1012
970,1013,1013,23567,"I guarantee you, that will not happen.",396,38_2012,5,5,85104,85143,,"{""Claim"": 8, ""O"": 1}",Claim,"I guarantee you, that will not happen.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4753.52,4755.24,clip_1013
971,1014,1014,23568,We picked two people.,396,38_2012,6,6,85143,85165,,"{""Premise"": 4, ""O"": 1}",Premise,We picked two people.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,4755.24,4757.0,clip_1014
972,1015,1015,23569,We pick people who are open-minded.,396,38_2012,7,7,85165,85201,,"{""Premise"": 6, ""O"": 1}",Premise,We pick people who are open-minded.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,4757.0,4759.28,clip_1015
973,1016,1016,23570,They've been good justices.,396,38_2012,8,8,85201,85229,,"{""Premise"": 5, ""O"": 1}",Premise,They've been good justices.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,4759.28,4761.08,clip_1016
974,1017,1017,23571,So keep an eye on the Supreme Court...,396,38_2012,9,9,85229,85268,,"{""O"": 9}",O,So keep an eye on the Supreme Court...,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,O,4761.08,4762.56,clip_1017
975,1018,1018,23572,RYAN: Was there a litmus test on them?,397,38_2012,0,0,85270,85309,,"{""O"": 10}",O, Was there a litmus test on them?,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,O,4762.56,4763.44,clip_1018
976,1019,1019,23573,BIDEN: There was no litmus test.,398,38_2012,0,0,85310,85343,,"{""O"": 3, ""Claim"": 5}",Claim, There was no litmus test.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4763.44,4764.68,clip_1019
977,1020,1020,23574,We picked people who had an open mind; did not come with an agenda.,398,38_2012,1,1,85343,85411,,"{""Premise"": 14, ""O"": 2}",Premise,We picked people who had an open mind; did not come with an agenda.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Premise,4764.68,4768.6,clip_1020
978,1021,1021,23575,"BIDEN: I would say to him the same thing I say to my son who did serve a year in Iraq, that we only have one truly sacred obligation as a government.",400,38_2012,0,0,86078,86228,,"{""O"": 5, ""Premise"": 20, ""Claim"": 10}",Premise," I would say to him the same thing I say to my son who did serve a year in Iraq, that we only have one truly sacred obligation as a government.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Mixed,4813.0,4824.12,clip_1021
979,1022,1022,23576,That's to equip those we send into harm's way and care for those who come home.,400,38_2012,1,1,86228,86308,,"{""Claim"": 18, ""O"": 1}",Claim,That's to equip those we send into harm's way and care for those who come home.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4824.12,4829.24,clip_1022
980,1023,1023,23577,That's the only sacred obligation we have.,400,38_2012,2,2,86308,86351,,"{""Claim"": 8, ""O"": 1}",Claim,That's the only sacred obligation we have.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4829.24,4832.24,clip_1023
981,1024,1024,23578,Everything else falls behind that.,400,38_2012,3,3,86351,86386,,"{""Claim"": 5, ""O"": 1}",Claim,Everything else falls behind that.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4832.24,4835.04,clip_1024
982,1025,1025,23579,"I would also tell him that the fact that he, this decorated soldier you talked about, fought for his country, that that should be honored.",400,38_2012,4,4,86386,86525,,"{""Claim"": 28, ""O"": 1}",Claim,"I would also tell him that the fact that he, this decorated soldier you talked about, fought for his country, that that should be honored.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4835.04,4847.96,clip_1025
983,1026,1026,23580,"He should not be thrown into a category of a 47 percent who don't pay their taxes while he was out there fighting and not having to pay taxes, and somehow not taking responsibility.",400,38_2012,5,5,86525,86707,,"{""Claim"": 36, ""O"": 1}",Claim,"He should not be thrown into a category of a 47 percent who don't pay their taxes while he was out there fighting and not having to pay taxes, and somehow not taking responsibility.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4847.96,4859.6,clip_1026
984,1027,1027,23581,"I would also tell him that there are things that have occurred in this campaign and occur in every campaign that I'm sure both of us regret anyone having said, particularly in these -- these special new groups that can go out there, raise all the money they want, not have to identify themselves, who say the most scurrilous things about the other candidate.",400,38_2012,6,6,86708,87067,,"{""Claim"": 31, ""O"": 2, ""Premise"": 37}",Premise,"I would also tell him that there are things that have occurred in this campaign and occur in every campaign that I'm sure both of us regret anyone having said, particularly in these -- these special new groups that can go out there, raise all the money they want, not have to identify themselves, who say the most scurrilous things about the other candidate.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Mixed,4859.6,4880.64,clip_1027
985,1028,1028,23582,It's -- it's an abomination.,400,38_2012,7,7,87067,87096,,"{""O"": 4, ""Claim"": 4}",O,It's -- it's an abomination.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Mixed,4880.64,4882.76,clip_1028
986,1029,1029,23583,"But the bottom line here is I'd ask that hero you referenced to take a look at whether or not Governor Romney or President Obama has the conviction to help lift up the middle class, restore them to where they were before this great recession hit and they got wiped out.",400,38_2012,8,8,87097,87367,,"{""O"": 7, ""Claim"": 47}",Claim,"But the bottom line here is I'd ask that hero you referenced to take a look at whether or not Governor Romney or President Obama has the conviction to help lift up the middle class, restore them to where they were before this great recession hit and they got wiped out.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4882.76,4902.96,clip_1029
987,1030,1030,23584,"Or whether or not he's going to continue to focus on taking care of only the very wealthy, not asking them to make -- pay any part of the deal to bring -- bring back the middle class and the economy of this country.",400,38_2012,9,9,87367,87583,,"{""Claim"": 46, ""O"": 1}",Claim,"Or whether or not he's going to continue to focus on taking care of only the very wealthy, not asking them to make -- pay any part of the deal to bring -- bring back the middle class and the economy of this country.",BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4902.96,4914.92,clip_1030
988,1031,1031,23585,I'd ask him to take a look at whether the president of the United States has acted wisely in the use of force and whether or not the slipshod comments being made by my -- my -- or by Governor Romney serve -- serve our interests very well.,400,38_2012,10,10,87584,87823,,"{""Claim"": 49, ""O"": 1}",Claim,I'd ask him to take a look at whether the president of the United States has acted wisely in the use of force and whether or not the slipshod comments being made by my -- my -- or by Governor Romney serve -- serve our interests very well.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4914.92,4930.36,clip_1031
989,1032,1032,23586,But there are things that have been said in campaigns that I -- I find not very appealing.,400,38_2012,11,11,87824,87915,,"{""O"": 2, ""Claim"": 17}",Claim,But there are things that have been said in campaigns that I -- I find not very appealing.,BIDEN,Candidate,TRAIN,11 Oct 2012,2012,Joseph(Joe) R. Biden,Claim,4930.36,4937.2,clip_1032
990,1033,1033,23587,"RYAN: First of all, I'd thank him to his service to our country.",402,38_2012,0,0,87945,88010,,"{""O"": 7, ""Claim"": 10}",Claim," First of all, I'd thank him to his service to our country.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,4938.2,4941.68,clip_1033
991,1034,1034,23588,"Second of all, I'd say we are not going to impose these devastating cuts on our military which compromises their mission and their safety.",402,38_2012,1,1,88010,88149,,"{""O"": 5, ""Claim"": 22}",Claim,"Second of all, I'd say we are not going to impose these devastating cuts on our military which compromises their mission and their safety.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,4941.68,4948.72,clip_1034
992,1035,1035,23589,"And then I would say, you have a president who ran for president four years ago promising hope and change, who has now turned his campaign into attack, blame and defame.",402,38_2012,2,2,88150,88320,,"{""O"": 2, ""Claim"": 33}",Claim,"And then I would say, you have a president who ran for president four years ago promising hope and change, who has now turned his campaign into attack, blame and defame.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Claim,4948.72,4960.8,clip_1035
993,1036,1036,23590,"You see, if you don't have a good record to run on, then you paint your opponent as someone to run from.",402,38_2012,3,3,88321,88426,,"{""O"": 4, ""Premise"": 22}",Premise,"You see, if you don't have a good record to run on, then you paint your opponent as someone to run from.",RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Premise,4960.8,4968.28,clip_1036
994,1037,1037,23591,That was what President Obama said in 2008.,402,38_2012,4,4,88426,88470,,"{""Premise"": 8, ""O"": 1}",Premise,That was what President Obama said in 2008.,RYAN,Candidate,TRAIN,11 Oct 2012,2012,Paul D. Ryan,Premise,4968.28,4971.16,clip_1037
