,Unnamed: 0,Unnamed: 0.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
648,648,6672,"About times and Todd and our marriage in our past where we didn't have health insurance and we know what other Americans are going through as they sit around the kitchen table and try to figure out, how are they going to pay out-of-pocket for health care?",145,34_2008,2,2,79553,79809,,"{""O"": 19, ""Premise"": 31}",Premise,"About times and Todd and our marriage in our past where we didn't have health insurance and we know what other Americans are going through as they sit around the kitchen table and try to figure out, how are they going to pay out-of-pocket for health care?",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4635.28,4648.68,clip_648
649,649,6673,We've been there also so that connection was important.,145,34_2008,3,3,79809,79865,,"{""Premise"": 10, ""O"": 1}",Premise,We've been there also so that connection was important.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4648.68,4651.36,clip_649
650,650,6674,But even more important is that worldview that I share with John McCain.,145,34_2008,4,4,79865,79938,,"{""Claim"": 13, ""O"": 1}",Claim,But even more important is that worldview that I share with John McCain.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4651.36,4655.68,clip_650
651,651,6675,That worldview that says that America is a nation of exceptionalism.,145,34_2008,5,5,79938,80007,,"{""O"": 12}",O,That worldview that says that America is a nation of exceptionalism.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,4655.68,4660.48,clip_651
652,652,6676,"And we are to be that shining city on a hill, as President Reagan so beautifully said, that we are a beacon of hope and that we are unapologetic here.",145,34_2008,6,6,80007,80158,,"{""O"": 33}",O,"And we are to be that shining city on a hill, as President Reagan so beautifully said, that we are a beacon of hope and that we are unapologetic here.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,4660.48,4669.36,clip_652
653,653,6677,We are not perfect as a nation.,145,34_2008,7,7,80158,80190,,"{""Claim"": 7, ""O"": 1}",Claim,We are not perfect as a nation.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4669.36,4671.6,clip_653
654,654,6678,"But together, we represent a perfect ideal, and that is democracy and tolerance and freedom and equal rights.",145,34_2008,8,8,80190,80300,,"{""Claim"": 18, ""O"": 3}",Claim,"But together, we represent a perfect ideal, and that is democracy and tolerance and freedom and equal rights.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4671.6,4680.16,clip_654
655,655,6679,Those things that we stand for that can be put to good use as a force for good in this world.,145,34_2008,9,9,80300,80394,,"{""Premise"": 21, ""O"": 1}",Premise,Those things that we stand for that can be put to good use as a force for good in this world.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4680.16,4686.28,clip_655
656,656,6680,"John McCain and I share that, and you combine all that with being a team with the only track record of making a really, a difference in where we've been and reforming, and that's a good team, it's a good ticket.",145,34_2008,10,10,80394,80606,,"{""Premise"": 35, ""O"": 3, ""Claim"": 11}",Premise,"John McCain and I share that, and you combine all that with being a team with the only track record of making a really, a difference in where we've been and reforming, and that's a good team, it's a good ticket.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,4686.28,4698.32,clip_656
657,657,6681,BIDEN: You're very kind suggesting my only Achilles heel is my lack of discipline.,147,34_2008,0,0,80625,80708,,"{""O"": 3, ""Claim"": 14}",Claim, You're very kind suggesting my only Achilles heel is my lack of discipline.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4699.4,4704.44,clip_657
658,658,6682,BIDEN: Others talk about my excessive passion.,148,34_2008,0,0,80709,80756,,"{""O"": 3, ""Claim"": 6}",Claim, Others talk about my excessive passion.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4704.44,4707.16,clip_658
659,659,6683,I'm not going to change.,148,34_2008,1,1,80756,80781,,"{""Claim"": 6, ""O"": 1}",Claim,I'm not going to change.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4707.16,4708.92,clip_659
660,660,6684,I have 35 years in public office.,148,34_2008,2,2,80781,80815,,"{""Premise"": 7, ""O"": 1}",Premise,I have 35 years in public office.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4708.92,4711.76,clip_660
661,661,6685,People can judge who I am.,148,34_2008,3,3,80815,80842,,"{""Premise"": 6, ""O"": 1}",Premise,People can judge who I am.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4711.76,4713.12,clip_661
662,662,6686,"I haven't changed in that time.And, by the way, a record of change -- I will place my record and Barack's record against John McCain's or anyone else in terms of fundamental accomplishments.",148,34_2008,4,4,80842,81033,,"{""Premise"": 7, ""O"": 6, ""Claim"": 26}",Claim,"I haven't changed in that time.And, by the way, a record of change -- I will place my record and Barack's record against John McCain's or anyone else in terms of fundamental accomplishments.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,4713.12,4723.0,clip_662
663,663,6687,"Wrote the crime bill, put 100,000 cops on the street, wrote the Violence Against Women Act, which John McCain voted against both of them, was the catalyst to change the circumstance in Bosnia, led by President Clinton, obviously.",148,34_2008,5,5,81033,81263,,"{""Premise"": 41, ""O"": 4}",Premise,"Wrote the crime bill, put 100,000 cops on the street, wrote the Violence Against Women Act, which John McCain voted against both of them, was the catalyst to change the circumstance in Bosnia, led by President Clinton, obviously.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4723.0,4736.24,clip_663
664,664,6688,"Look, I understand what it's like to be a single parent.",148,34_2008,6,6,81263,81320,,"{""O"": 3, ""Claim"": 11}",Claim,"Look, I understand what it's like to be a single parent.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4736.24,4738.52,clip_664
665,665,6689,"When my wife and daughter died and my two sons were gravely injured, I understand what it's like as a parent to wonder what it's like if your kid's going to make it.",148,34_2008,7,7,81320,81486,,"{""Premise"": 37, ""O"": 1}",Premise,"When my wife and daughter died and my two sons were gravely injured, I understand what it's like as a parent to wonder what it's like if your kid's going to make it.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4738.52,4746.36,clip_665
666,666,6690,"I understand what it's like to sit around the kitchen table with a father who says, ""I've got to leave, champ, because there's no jobs here.",148,34_2008,8,8,81486,81627,,"{""Claim"": 33, ""O"": 1}",Claim,"I understand what it's like to sit around the kitchen table with a father who says, ""I've got to leave, champ, because there's no jobs here.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4746.36,4752.8,clip_666
667,667,6691,I got to head down to Wilmington.,148,34_2008,9,9,81627,81661,,"{""O"": 8}",O,I got to head down to Wilmington.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,4752.8,4754.4,clip_667
668,668,6692,"And when we get enough money, honey, we'll bring you down.""",148,34_2008,10,10,81661,81721,,"{""O"": 16}",O,"And when we get enough money, honey, we'll bring you down.""",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,4754.4,4756.8,clip_668
669,669,6693,I understand what it's like.,148,34_2008,11,11,81721,81750,,"{""O"": 7}",O,I understand what it's like.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,4756.8,4757.96,clip_669
670,670,6694,I'm much better off than almost all Americans now.,148,34_2008,12,12,81750,81801,,"{""Claim"": 10, ""O"": 1}",Claim,I'm much better off than almost all Americans now.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4757.96,4760.52,clip_670
671,671,6695,I get a good salary with the United States Senate.,148,34_2008,13,13,81801,81852,,"{""Premise"": 10, ""O"": 1}",Premise,I get a good salary with the United States Senate.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4760.52,4762.64,clip_671
672,672,6696,I live in a beautiful house that's my total investment that I have.,148,34_2008,14,14,81852,81920,,"{""Premise"": 14, ""O"": 1}",Premise,I live in a beautiful house that's my total investment that I have.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4762.64,4766.88,clip_672
673,673,6697,So I -- I am much better off now.,148,34_2008,15,15,81920,81954,,"{""Claim"": 9, ""O"": 1}",Claim,So I -- I am much better off now.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4766.88,4768.92,clip_673
674,674,6698,"But the notion that somehow, because I'm a man, I don't know what it's like to raise two kids alone, I don't know what it's like to have a child you're not sure is going to -- is going to make it -- I understand.",148,34_2008,16,16,81954,82167,,"{""Claim"": 54, ""O"": 1}",Claim,"But the notion that somehow, because I'm a man, I don't know what it's like to raise two kids alone, I don't know what it's like to have a child you're not sure is going to -- is going to make it -- I understand.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4768.92,4781.32,clip_674
675,675,6699,"I understand, as well as, with all due respect, the governor or anybody else, what it's like for those people sitting around that kitchen table.",148,34_2008,17,17,82167,82312,,"{""Claim"": 30, ""O"": 1}",Claim,"I understand, as well as, with all due respect, the governor or anybody else, what it's like for those people sitting around that kitchen table.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4781.32,4788.52,clip_675
677,677,6701,They're looking for help.,148,34_2008,19,19,82328,82354,,"{""Claim"": 5, ""O"": 1}",Claim,They're looking for help.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4790.8,4792.04,clip_677
679,679,6703,They're not looking for more of the same.,148,34_2008,21,21,82380,82422,,"{""Claim"": 9, ""O"": 1}",Claim,They're not looking for more of the same.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4792.04,4793.76,clip_679
680,680,6704,PALIN: People aren't looking for more of the same.,150,34_2008,0,0,82442,82493,,"{""O"": 3, ""Claim"": 9}",Claim, People aren't looking for more of the same.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4794.76,4798.16,clip_680
681,681,6705,They are looking for change.,150,34_2008,1,1,82493,82522,,"{""Claim"": 5, ""O"": 1}",Claim,They are looking for change.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4798.16,4799.56,clip_681
682,682,6706,"And John McCain has been the consummate maverick in the Senate over all these years.He's taken shots left and right from the other party and from within his own party, because he's had to take on his own party when the time was right, when he recognized it was time to put partisanship aside and just do what was right for the American people.",150,34_2008,2,2,82522,82866,,"{""Premise"": 68, ""O"": 1}",Premise,"And John McCain has been the consummate maverick in the Senate over all these years.He's taken shots left and right from the other party and from within his own party, because he's had to take on his own party when the time was right, when he recognized it was time to put partisanship aside and just do what was right for the American people.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
683,683,6707,"That's what I've done as governor, also, take on my own party, when I had to, and work with both sides of the aisle, in my cabinet, appointing those who would serve regardless of party, Democrats, independents, Republicans, whatever it took to get the job done.",150,34_2008,3,3,82866,83128,,"{""Premise"": 53, ""O"": 6}",Premise,"That's what I've done as governor, also, take on my own party, when I had to, and work with both sides of the aisle, in my cabinet, appointing those who would serve regardless of party, Democrats, independents, Republicans, whatever it took to get the job done.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4817.96,4833.6,clip_683
684,684,6708,"Also, John McCain's maverick position that he's in, that's really prompt up to and indicated by the supporters that he has.",150,34_2008,4,4,83128,83252,,"{""O"": 3, ""Premise"": 24}",Premise,"Also, John McCain's maverick position that he's in, that's really prompt up to and indicated by the supporters that he has.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4833.6,4841.68,clip_684
685,685,6709,"Look at Lieberman, and Giuliani, and Romney, and Lingle, and all of us who come from such a diverse background of -- of policy and of partisanship, all coming together at this time, recognizing he is the man that we need to leave -- lead in these next four years, because these are tumultuous times.",150,34_2008,5,5,83252,83552,,"{""Premise"": 62, ""O"": 1}",Premise,"Look at Lieberman, and Giuliani, and Romney, and Lingle, and all of us who come from such a diverse background of -- of policy and of partisanship, all coming together at this time, recognizing he is the man that we need to leave -- lead in these next four years, because these are tumultuous times.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4841.68,4860.52,clip_685
686,686,6710,We have got to win the wars.,150,34_2008,6,6,83552,83581,,"{""Claim"": 7, ""O"": 1}",Claim,We have got to win the wars.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4860.52,4862.0,clip_686
687,687,6711,We have got to get our economy back on track.,150,34_2008,7,7,83581,83627,,"{""Claim"": 10, ""O"": 1}",Claim,We have got to get our economy back on track.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4862.0,4864.64,clip_687
688,688,6712,We have got to not allow the greed and corruption on Wall Street anymore.,150,34_2008,8,8,83627,83701,,"{""Claim"": 14, ""O"": 1}",Claim,We have got to not allow the greed and corruption on Wall Street anymore.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4864.64,4868.48,clip_688
689,689,6713,"And we have not got to allow the partisanship that has really been entrenched in Washington, D.C., no matter who's been in charge.",150,34_2008,9,9,83701,83832,,"{""Claim"": 26, ""O"": 1}",Claim,"And we have not got to allow the partisanship that has really been entrenched in Washington, D.C., no matter who's been in charge.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4868.48,4876.6,clip_689
